ANYO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CAUSA;DESC_CAUSA;COD_GENERO;DESC_GENERO;RANGO_EDAD;NUM_FALLECIDOS
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;21;TUMOR MALIGNO DE PANCREAS;H;HOMBRE;60 - 64;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;21;TUMOR MALIGNO DE PANCREAS;H;HOMBRE;75 - 79;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;21;TUMOR MALIGNO DE PANCREAS;H;HOMBRE;80 - 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;21;TUMOR MALIGNO DE PANCREAS;M;MUJER;> 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;21;TUMOR MALIGNO DE PANCREAS;M;MUJER;45 - 49;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;21;TUMOR MALIGNO DE PANCREAS;M;MUJER;55 - 59 ;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;21;TUMOR MALIGNO DE PANCREAS;M;MUJER;60 - 64;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;21;TUMOR MALIGNO DE PANCREAS;M;MUJER;65 - 69;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;21;TUMOR MALIGNO DE PANCREAS;M;MUJER;75 - 79;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;21;TUMOR MALIGNO DE PANCREAS;M;MUJER;80 - 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;22;TUMOR MALIGNO DE LARINGE;H;HOMBRE;55 - 59 ;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;22;TUMOR MALIGNO DE LARINGE;H;HOMBRE;75 - 79;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;22;TUMOR MALIGNO DE LARINGE;H;HOMBRE;80 - 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;> 84;5
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;40 - 44;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;50 - 54;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;55 - 59 ;4
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;60 - 64;6
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;65 - 69;13
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;70 - 74;11
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;75 - 79;7
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;H;HOMBRE;80 - 84;15
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;> 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;40 - 44;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;45 - 49;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;50 - 54;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;55 - 59 ;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;65 - 69;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;70 - 74;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;75 - 79;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;23;TUMOR MALIGNO DE LA TRAQUEA,BRONQUIOS Y PULMON;M;MUJER;80 - 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;24;TUMOR MALIGNO DE LOS HUESOS;H;HOMBRE;55 - 59 ;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;24;TUMOR MALIGNO DE LOS HUESOS;M;MUJER;> 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;25;TUMOR MALIGNO DE LA PIEL;H;HOMBRE;55 - 59 ;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;25;TUMOR MALIGNO DE LA PIEL;H;HOMBRE;65 - 69;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;25;TUMOR MALIGNO DE LA PIEL;H;HOMBRE;70 - 74;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;25;TUMOR MALIGNO DE LA PIEL;H;HOMBRE;80 - 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;25;TUMOR MALIGNO DE LA PIEL;M;MUJER;> 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;25;TUMOR MALIGNO DE LA PIEL;M;MUJER;65 - 69;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;25;TUMOR MALIGNO DE LA PIEL;M;MUJER;70 - 74;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;> 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;35 - 39;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;45 - 49;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;50 - 54;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;55 - 59 ;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;60 - 64;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;65 - 69;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;70 - 74;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;75 - 79;5
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;26;TUMOR MALIGNO DE LA MAMA FEMENINA;M;MUJER;80 - 84;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;27;TUMOR MALIGNO DEL CUELLO DEL UTERO;M;MUJER;35 - 39;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;27;TUMOR MALIGNO DEL CUELLO DEL UTERO;M;MUJER;40 - 44;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;27;TUMOR MALIGNO DEL CUELLO DEL UTERO;M;MUJER;60 - 64;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;28;OTROS TUMORES MALIGNOS DEL UTERO;M;MUJER;> 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;28;OTROS TUMORES MALIGNOS DEL UTERO;M;MUJER;65 - 69;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;28;OTROS TUMORES MALIGNOS DEL UTERO;M;MUJER;75 - 79;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;28;OTROS TUMORES MALIGNOS DEL UTERO;M;MUJER;80 - 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DEL UTERO;M;MUJER;50 - 54;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DEL UTERO;M;MUJER;55 - 59 ;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DEL UTERO;M;MUJER;60 - 64;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DEL UTERO;M;MUJER;65 - 69;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DEL UTERO;M;MUJER;70 - 74;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;29;TUMOR MALIGNO DEL OVARIO Y OTROS ANEXOS DEL UTERO;M;MUJER;75 - 79;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;30;TUMOR MALIGNO DE LA PROSTATA;H;HOMBRE;> 84;5
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;30;TUMOR MALIGNO DE LA PROSTATA;H;HOMBRE;60 - 64;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;30;TUMOR MALIGNO DE LA PROSTATA;H;HOMBRE;65 - 69;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;30;TUMOR MALIGNO DE LA PROSTATA;H;HOMBRE;70 - 74;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;30;TUMOR MALIGNO DE LA PROSTATA;H;HOMBRE;75 - 79;5
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;30;TUMOR MALIGNO DE LA PROSTATA;H;HOMBRE;80 - 84;5
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;> 84;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;55 - 59 ;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;70 - 74;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;31;TUMOR MALIGNO DE LA VEJIGA;H;HOMBRE;80 - 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;> 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;31;TUMOR MALIGNO DE LA VEJIGA;M;MUJER;75 - 79;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;32;TUMOR MALIGNO DEL ENCEFALO;H;HOMBRE;> 84;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;32;TUMOR MALIGNO DEL ENCEFALO;H;HOMBRE;55 - 59 ;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;32;TUMOR MALIGNO DEL ENCEFALO;H;HOMBRE;65 - 69;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;32;TUMOR MALIGNO DEL ENCEFALO;H;HOMBRE;70 - 74;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;32;TUMOR MALIGNO DEL ENCEFALO;H;HOMBRE;80 - 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;32;TUMOR MALIGNO DEL ENCEFALO;M;MUJER;45 - 49;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;32;TUMOR MALIGNO DEL ENCEFALO;M;MUJER;80 - 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;H;HOMBRE;> 84;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;H;HOMBRE;01 - 04;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;H;HOMBRE;45 - 49;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;H;HOMBRE;55 - 59 ;4
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;H;HOMBRE;65 - 69;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;H;HOMBRE;70 - 74;5
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;H;HOMBRE;75 - 79;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;H;HOMBRE;80 - 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;M;MUJER;> 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;M;MUJER;55 - 59 ;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;M;MUJER;65 - 69;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;M;MUJER;75 - 79;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;33;TUMOR MALIGNO DE OTRAS LOCALIDADES;M;MUJER;80 - 84;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;34;TUMOR MALIGNO DE OTRA LOCALIZACION NO ESPECIFICADA;H;HOMBRE;> 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;34;TUMOR MALIGNO DE OTRA LOCALIZACION NO ESPECIFICADA;H;HOMBRE;70 - 74;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;34;TUMOR MALIGNO DE OTRA LOCALIZACION NO ESPECIFICADA;H;HOMBRE;75 - 79;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;34;TUMOR MALIGNO DE OTRA LOCALIZACION NO ESPECIFICADA;H;HOMBRE;80 - 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;34;TUMOR MALIGNO DE OTRA LOCALIZACION NO ESPECIFICADA;M;MUJER;> 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;34;TUMOR MALIGNO DE OTRA LOCALIZACION NO ESPECIFICADA;M;MUJER;60 - 64;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;34;TUMOR MALIGNO DE OTRA LOCALIZACION NO ESPECIFICADA;M;MUJER;65 - 69;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;34;TUMOR MALIGNO DE OTRA LOCALIZACION NO ESPECIFICADA;M;MUJER;80 - 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;35;OTROS TUMORES DE TEJIDOS LINFATICOS Y DE LOS ORGANOS HEMATOPOYETICOS;H;HOMBRE;45 - 49;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;35;OTROS TUMORES DE TEJIDOS LINFATICOS Y DE LOS ORGANOS HEMATOPOYETICOS;H;HOMBRE;50 - 54;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;35;OTROS TUMORES DE TEJIDOS LINFATICOS Y DE LOS ORGANOS HEMATOPOYETICOS;H;HOMBRE;75 - 79;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;35;OTROS TUMORES DE TEJIDOS LINFATICOS Y DE LOS ORGANOS HEMATOPOYETICOS;H;HOMBRE;80 - 84;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;35;OTROS TUMORES DE TEJIDOS LINFATICOS Y DE LOS ORGANOS HEMATOPOYETICOS;M;MUJER;> 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;35;OTROS TUMORES DE TEJIDOS LINFATICOS Y DE LOS ORGANOS HEMATOPOYETICOS;M;MUJER;65 - 69;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;35;OTROS TUMORES DE TEJIDOS LINFATICOS Y DE LOS ORGANOS HEMATOPOYETICOS;M;MUJER;75 - 79;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;36;LEUCEMIA;H;HOMBRE;> 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;36;LEUCEMIA;H;HOMBRE;70 - 74;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;36;LEUCEMIA;H;HOMBRE;75 - 79;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;36;LEUCEMIA;H;HOMBRE;80 - 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;36;LEUCEMIA;M;MUJER;> 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;36;LEUCEMIA;M;MUJER;35 - 39;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;36;LEUCEMIA;M;MUJER;75 - 79;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;37;TUMORES BENIGNOS;H;HOMBRE;> 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;37;TUMORES BENIGNOS;M;MUJER;60 - 64;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;39;TUMORES DE NATURALEZA NO ESPECIFICADOS;H;HOMBRE;> 84;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;39;TUMORES DE NATURALEZA NO ESPECIFICADOS;H;HOMBRE;80 - 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;39;TUMORES DE NATURALEZA NO ESPECIFICADOS;M;MUJER;> 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;39;TUMORES DE NATURALEZA NO ESPECIFICADOS;M;MUJER;70 - 74;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;40;DIABETES;H;HOMBRE;> 84;4
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;40;DIABETES;H;HOMBRE;65 - 69;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;40;DIABETES;H;HOMBRE;70 - 74;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;40;DIABETES;H;HOMBRE;80 - 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;40;DIABETES;M;MUJER;> 84;14
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;40;DIABETES;M;MUJER;65 - 69;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;40;DIABETES;M;MUJER;75 - 79;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;40;DIABETES;M;MUJER;80 - 84;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;41;RESTO DE ENFERMEDADES DE LAS GLANDULAS ENDOCRINAS,DE LA NUTRICION Y DEL METABOLISMO, Y TRANSTORNOS DE LA INMUNIDAD;H;HOMBRE;> 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;41;RESTO DE ENFERMEDADES DE LAS GLANDULAS ENDOCRINAS,DE LA NUTRICION Y DEL METABOLISMO, Y TRANSTORNOS DE LA INMUNIDAD;H;HOMBRE;65 - 69;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;41;RESTO DE ENFERMEDADES DE LAS GLANDULAS ENDOCRINAS,DE LA NUTRICION Y DEL METABOLISMO, Y TRANSTORNOS DE LA INMUNIDAD;H;HOMBRE;80 - 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;41;RESTO DE ENFERMEDADES DE LAS GLANDULAS ENDOCRINAS,DE LA NUTRICION Y DEL METABOLISMO, Y TRANSTORNOS DE LA INMUNIDAD;M;MUJER;> 84;6
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;41;RESTO DE ENFERMEDADES DE LAS GLANDULAS ENDOCRINAS,DE LA NUTRICION Y DEL METABOLISMO, Y TRANSTORNOS DE LA INMUNIDAD;M;MUJER;75 - 79;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;41;RESTO DE ENFERMEDADES DE LAS GLANDULAS ENDOCRINAS,DE LA NUTRICION Y DEL METABOLISMO, Y TRANSTORNOS DE LA INMUNIDAD;M;MUJER;80 - 84;4
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;42;ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS;H;HOMBRE;50 - 54;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;42;ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS;H;HOMBRE;65 - 69;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;42;ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS;H;HOMBRE;75 - 79;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;42;ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS;H;HOMBRE;80 - 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;42;ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS;M;MUJER;> 84;4
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;42;ENFERMEDADES DE LA SANGRE Y DE LOS ORGANOS HEMATOPOYETICOS;M;MUJER;70 - 74;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;43;PSICOSIS ORGANICA SENIL Y PRESENIL;H;HOMBRE;> 84;31
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;43;PSICOSIS ORGANICA SENIL Y PRESENIL;H;HOMBRE;60 - 64;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;43;PSICOSIS ORGANICA SENIL Y PRESENIL;H;HOMBRE;70 - 74;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;43;PSICOSIS ORGANICA SENIL Y PRESENIL;H;HOMBRE;75 - 79;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;43;PSICOSIS ORGANICA SENIL Y PRESENIL;H;HOMBRE;80 - 84;7
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;43;PSICOSIS ORGANICA SENIL Y PRESENIL;M;MUJER;> 84;77
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;43;PSICOSIS ORGANICA SENIL Y PRESENIL;M;MUJER;70 - 74;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;43;PSICOSIS ORGANICA SENIL Y PRESENIL;M;MUJER;75 - 79;3
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;43;PSICOSIS ORGANICA SENIL Y PRESENIL;M;MUJER;80 - 84;14
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;44;OTROS TRANSTORNOS MENTALES;H;HOMBRE;> 84;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;45;MENINGITIS;M;MUJER;70 - 74;1
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;46;ENFERMEDADES DEL SISTEMA NERVIOSO Y DE LOS ORGANOS DE LOS SENTIDOS;H;HOMBRE;> 84;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;46;ENFERMEDADES DEL SISTEMA NERVIOSO Y DE LOS ORGANOS DE LOS SENTIDOS;H;HOMBRE;30 - 34;2
2016;12;CASTELLÓN DE LA PLANA;040;CASTELLÓN DE LA PLANA;46;ENFERMEDADES DEL SISTEMA NERVIOSO Y DE LOS ORGANOS DE LOS SENTIDOS;H;HOMBRE;55 - 59 ;2
